OrderID,CustomerID,SalespersonPersonID,PickedByPersonID,ContactPersonID,BackorderOrderID,OrderDate,ExpectedDeliveryDate,CustomerPurchaseOrderNumber,IsUndersupplyBackordered,Comments,DeliveryInstructions,InternalComments,PickingCompletedWhen,LastEditedBy,LastEditedWhen
841,425,2,9,2049,NULL,2013-01-15,2013-01-16,15372,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
842,54,15,9,1107,NULL,2013-01-15,2013-01-16,13579,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
843,61,7,9,1121,NULL,2013-01-15,2013-01-16,18857,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
844,846,3,9,3046,NULL,2013-01-15,2013-01-16,19678,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
845,440,13,9,2079,NULL,2013-01-15,2013-01-16,12610,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
846,853,16,9,3053,NULL,2013-01-15,2013-01-16,10419,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
847,116,7,9,1231,NULL,2013-01-15,2013-01-16,13546,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
848,475,3,9,2149,NULL,2013-01-15,2013-01-16,11599,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
849,896,14,9,3096,NULL,2013-01-15,2013-01-16,11636,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
850,17,2,9,1033,NULL,2013-01-15,2013-01-16,17120,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
851,564,6,9,2327,NULL,2013-01-15,2013-01-16,11246,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
852,874,3,9,3074,NULL,2013-01-15,2013-01-16,16793,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
853,12,20,9,1023,NULL,2013-01-15,2013-01-16,18406,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
854,419,20,NULL,2037,859,2013-01-15,2013-01-16,10572,1,NULL,NULL,NULL,2013-01-15 12:00:00.0000000,9,2013-01-15 12:00:00.0000000
855,547,6,9,2293,NULL,2013-01-15,2013-01-16,12416,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
856,537,3,9,2273,NULL,2013-01-15,2013-01-16,10181,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
857,178,2,9,1355,NULL,2013-01-15,2013-01-16,19248,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
858,197,13,NULL,1393,NULL,2013-01-15,2013-01-16,17999,1,NULL,NULL,NULL,NULL,9,2013-01-15 12:00:00.0000000
859,419,20,15,2037,NULL,2013-01-15,2013-01-16,10572,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
860,448,13,15,2095,NULL,2013-01-15,2013-01-16,11851,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
861,469,14,15,2137,NULL,2013-01-15,2013-01-16,10843,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
862,495,2,16,2189,NULL,2013-01-15,2013-01-16,19544,1,NULL,NULL,NULL,2013-01-22 11:00:00.0000000,16,2013-01-22 11:00:00.0000000
863,538,2,NULL,2275,NULL,2013-01-15,2013-01-16,13574,1,NULL,NULL,NULL,NULL,9,2013-01-15 12:00:00.0000000
864,559,6,4,2317,NULL,2013-01-15,2013-01-16,15407,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
865,926,2,NULL,3126,NULL,2013-01-15,2013-01-16,18066,1,NULL,NULL,NULL,NULL,9,2013-01-15 12:00:00.0000000
866,969,16,9,3169,NULL,2013-01-15,2013-01-16,19909,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
867,823,8,15,3023,NULL,2013-01-16,2013-01-17,15978,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
868,594,20,15,2387,NULL,2013-01-16,2013-01-17,11125,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
869,8,15,15,1015,NULL,2013-01-16,2013-01-17,15606,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
870,74,7,15,1147,NULL,2013-01-16,2013-01-17,15983,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
871,454,16,15,2107,NULL,2013-01-16,2013-01-17,13508,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
872,465,13,15,2129,NULL,2013-01-16,2013-01-17,16766,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
873,107,6,15,1213,NULL,2013-01-16,2013-01-17,11681,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
874,422,3,15,2043,NULL,2013-01-16,2013-01-17,16617,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
875,426,16,15,2051,NULL,2013-01-16,2013-01-17,13542,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
876,78,2,15,1155,NULL,2013-01-16,2013-01-17,19164,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
877,997,6,15,3197,NULL,2013-01-16,2013-01-17,10327,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
878,409,16,15,2017,NULL,2013-01-16,2013-01-17,16384,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
879,126,2,15,1251,NULL,2013-01-16,2013-01-17,12469,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
880,963,13,15,3163,NULL,2013-01-16,2013-01-17,15912,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
881,537,14,15,2273,NULL,2013-01-16,2013-01-17,17182,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
882,590,20,15,2379,NULL,2013-01-16,2013-01-17,16926,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
883,69,13,15,1137,NULL,2013-01-16,2013-01-17,12809,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
884,910,2,15,3110,NULL,2013-01-16,2013-01-17,16584,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
885,16,13,15,1031,NULL,2013-01-16,2013-01-17,16330,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
886,139,15,15,1277,NULL,2013-01-16,2013-01-17,13354,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
887,35,6,15,1069,NULL,2013-01-16,2013-01-17,11456,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
888,569,13,15,2337,NULL,2013-01-16,2013-01-17,12973,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
889,560,6,15,2319,NULL,2013-01-16,2013-01-17,17432,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
890,419,6,15,2037,NULL,2013-01-16,2013-01-17,12107,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
891,524,15,15,2247,NULL,2013-01-16,2013-01-17,10221,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
892,577,20,15,2353,NULL,2013-01-16,2013-01-17,11832,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
893,403,6,15,2005,NULL,2013-01-16,2013-01-17,16079,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
894,91,15,15,1181,NULL,2013-01-16,2013-01-17,11730,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
895,169,14,15,1337,NULL,2013-01-16,2013-01-17,13934,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
896,987,8,15,3187,NULL,2013-01-16,2013-01-17,15926,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
897,464,20,15,2127,NULL,2013-01-16,2013-01-17,19586,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
898,39,13,15,1077,NULL,2013-01-16,2013-01-17,15465,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
899,987,15,15,3187,NULL,2013-01-16,2013-01-17,16038,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
900,35,13,15,1069,NULL,2013-01-16,2013-01-17,10063,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
901,8,2,15,1015,NULL,2013-01-16,2013-01-17,16758,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
902,574,7,15,2347,NULL,2013-01-16,2013-01-17,13978,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
903,170,16,9,1339,NULL,2013-01-17,2013-01-18,18131,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
904,980,13,9,3180,NULL,2013-01-17,2013-01-18,15597,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
905,936,3,9,3136,NULL,2013-01-17,2013-01-18,14036,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
906,803,3,9,3003,NULL,2013-01-17,2013-01-18,18204,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
907,98,15,9,1195,NULL,2013-01-17,2013-01-18,14474,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
908,421,13,9,2041,NULL,2013-01-17,2013-01-18,18082,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
909,987,6,9,3187,NULL,2013-01-17,2013-01-18,19921,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
910,943,16,9,3143,NULL,2013-01-17,2013-01-18,10470,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
911,50,16,9,1099,NULL,2013-01-17,2013-01-18,17428,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
912,958,16,9,3158,NULL,2013-01-17,2013-01-18,15223,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
913,533,14,9,2265,NULL,2013-01-17,2013-01-18,14439,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
914,499,16,9,2197,NULL,2013-01-17,2013-01-18,14800,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
915,577,15,NULL,2353,955,2013-01-17,2013-01-18,14472,1,NULL,NULL,NULL,2013-01-17 12:00:00.0000000,17,2013-01-17 12:00:00.0000000
916,47,2,9,1093,NULL,2013-01-17,2013-01-18,16027,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
917,128,8,9,1255,NULL,2013-01-17,2013-01-18,11738,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
918,406,6,9,2011,NULL,2013-01-17,2013-01-18,11925,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
919,523,20,9,2245,NULL,2013-01-17,2013-01-18,16076,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
920,827,15,9,3027,NULL,2013-01-17,2013-01-18,14920,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
921,595,14,NULL,2389,956,2013-01-17,2013-01-18,13208,1,NULL,NULL,NULL,2013-01-17 12:00:00.0000000,17,2013-01-17 12:00:00.0000000
922,918,8,NULL,3118,957,2013-01-17,2013-01-18,17848,1,NULL,NULL,NULL,2013-01-17 12:00:00.0000000,17,2013-01-17 12:00:00.0000000
923,598,2,9,2395,NULL,2013-01-17,2013-01-18,12618,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
924,166,15,9,1331,NULL,2013-01-17,2013-01-18,12590,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
925,137,14,9,1273,NULL,2013-01-17,2013-01-18,12579,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
926,566,8,9,2331,NULL,2013-01-17,2013-01-18,14429,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
927,489,2,9,2177,NULL,2013-01-17,2013-01-18,13622,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
928,824,3,9,3024,NULL,2013-01-17,2013-01-18,19878,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
929,461,15,9,2121,NULL,2013-01-17,2013-01-18,10057,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
930,812,14,9,3012,NULL,2013-01-17,2013-01-18,16544,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
931,427,14,9,2053,NULL,2013-01-17,2013-01-18,12037,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
932,528,14,9,2255,NULL,2013-01-17,2013-01-18,13201,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
933,586,3,9,2371,NULL,2013-01-17,2013-01-18,19548,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
934,548,8,9,2295,NULL,2013-01-17,2013-01-18,14523,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
935,855,2,9,3055,NULL,2013-01-17,2013-01-18,11659,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
936,916,7,9,3116,NULL,2013-01-17,2013-01-18,10422,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
937,479,13,9,2157,NULL,2013-01-17,2013-01-18,14439,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
938,448,7,9,2095,NULL,2013-01-17,2013-01-18,10152,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
939,113,3,9,1225,NULL,2013-01-17,2013-01-18,14806,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
940,816,16,9,3016,NULL,2013-01-17,2013-01-18,15417,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
941,569,2,9,2337,NULL,2013-01-17,2013-01-18,15682,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
942,999,13,9,3199,NULL,2013-01-17,2013-01-18,11051,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
943,887,8,9,3087,NULL,2013-01-17,2013-01-18,13778,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
944,87,14,NULL,1173,958,2013-01-17,2013-01-18,19516,1,NULL,NULL,NULL,2013-01-17 12:00:00.0000000,17,2013-01-17 12:00:00.0000000
945,875,2,9,3075,NULL,2013-01-17,2013-01-18,10570,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
946,450,3,9,2099,NULL,2013-01-17,2013-01-18,11991,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
947,906,13,9,3106,NULL,2013-01-17,2013-01-18,18461,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
948,809,2,9,3009,NULL,2013-01-17,2013-01-18,15999,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
949,587,3,9,2373,NULL,2013-01-17,2013-01-18,15471,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
950,83,6,9,1165,NULL,2013-01-17,2013-01-18,13554,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
951,581,20,9,2361,NULL,2013-01-17,2013-01-18,11769,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
952,950,16,9,3150,NULL,2013-01-17,2013-01-18,19989,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
953,453,20,9,2105,NULL,2013-01-17,2013-01-18,11412,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
954,115,16,9,1229,NULL,2013-01-17,2013-01-18,10609,1,NULL,NULL,NULL,2013-01-17 11:00:00.0000000,9,2013-01-17 11:00:00.0000000
955,577,15,15,2353,NULL,2013-01-17,2013-01-18,14472,1,NULL,NULL,NULL,2013-01-21 11:00:00.0000000,15,2013-01-21 11:00:00.0000000
956,595,14,20,2389,NULL,2013-01-17,2013-01-18,13208,1,NULL,NULL,NULL,2013-01-23 11:00:00.0000000,20,2013-01-23 11:00:00.0000000
957,918,8,15,3118,NULL,2013-01-17,2013-01-18,17848,1,NULL,NULL,NULL,2013-01-21 11:00:00.0000000,15,2013-01-21 11:00:00.0000000
958,87,14,6,1173,NULL,2013-01-17,2013-01-18,19516,1,NULL,NULL,NULL,2013-02-11 11:00:00.0000000,6,2013-02-11 11:00:00.0000000
959,541,3,4,2281,NULL,2013-01-18,2013-01-21,19654,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
960,3,15,4,1005,NULL,2013-01-18,2013-01-21,10197,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
961,23,16,4,1045,NULL,2013-01-18,2013-01-21,18568,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
962,85,14,4,1169,NULL,2013-01-18,2013-01-21,13674,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
963,155,16,4,1309,NULL,2013-01-18,2013-01-21,16526,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
964,4,6,4,1007,NULL,2013-01-18,2013-01-21,15524,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
965,122,13,4,1243,NULL,2013-01-18,2013-01-21,17164,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
966,970,8,4,3170,NULL,2013-01-18,2013-01-21,15532,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
967,503,6,4,2205,NULL,2013-01-18,2013-01-21,16433,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
968,437,7,4,2073,NULL,2013-01-18,2013-01-21,12288,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
969,111,13,NULL,1221,1034,2013-01-18,2013-01-21,18250,1,NULL,NULL,NULL,2013-01-18 12:00:00.0000000,7,2013-01-18 12:00:00.0000000
970,975,13,4,3175,NULL,2013-01-18,2013-01-21,15156,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
971,99,14,4,1197,NULL,2013-01-18,2013-01-21,10973,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
972,472,2,4,2143,NULL,2013-01-18,2013-01-21,18214,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
973,932,14,4,3132,NULL,2013-01-18,2013-01-21,14778,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
974,491,13,4,2181,NULL,2013-01-18,2013-01-21,13993,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
975,67,2,4,1133,NULL,2013-01-18,2013-01-21,15414,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
976,528,14,4,2255,NULL,2013-01-18,2013-01-21,18973,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
977,69,15,4,1137,NULL,2013-01-18,2013-01-21,15062,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
978,585,8,4,2369,NULL,2013-01-18,2013-01-21,19066,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
979,126,3,4,1251,NULL,2013-01-18,2013-01-21,11913,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
980,551,8,4,2301,NULL,2013-01-18,2013-01-21,10957,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
981,427,15,4,2053,NULL,2013-01-18,2013-01-21,11457,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
982,980,16,4,3180,NULL,2013-01-18,2013-01-21,11949,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
983,149,20,4,1297,NULL,2013-01-18,2013-01-21,10468,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
984,942,16,4,3142,NULL,2013-01-18,2013-01-21,18082,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
985,833,16,4,3033,NULL,2013-01-18,2013-01-21,10081,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
986,48,16,4,1095,NULL,2013-01-18,2013-01-21,10361,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
987,476,16,4,2151,NULL,2013-01-18,2013-01-21,15359,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
988,99,6,NULL,1197,1035,2013-01-18,2013-01-21,10542,1,NULL,NULL,NULL,2013-01-18 12:00:00.0000000,7,2013-01-18 12:00:00.0000000
989,890,2,NULL,3090,1036,2013-01-18,2013-01-21,15381,1,NULL,NULL,NULL,2013-01-18 12:00:00.0000000,7,2013-01-18 12:00:00.0000000
990,895,13,4,3095,NULL,2013-01-18,2013-01-21,14977,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
991,499,2,4,2197,NULL,2013-01-18,2013-01-21,18304,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
992,513,6,4,2225,NULL,2013-01-18,2013-01-21,14864,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
993,59,6,4,1117,NULL,2013-01-18,2013-01-21,17792,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
994,442,16,4,2083,NULL,2013-01-18,2013-01-21,12390,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
995,515,7,4,2229,NULL,2013-01-18,2013-01-21,18156,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
996,599,3,4,2397,NULL,2013-01-18,2013-01-21,17174,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
997,193,3,NULL,1385,1037,2013-01-18,2013-01-21,14056,1,NULL,NULL,NULL,2013-01-18 12:00:00.0000000,7,2013-01-18 12:00:00.0000000
998,152,7,4,1303,NULL,2013-01-18,2013-01-21,14511,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
999,61,20,4,1121,NULL,2013-01-18,2013-01-21,14163,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
1000,894,15,4,3094,NULL,2013-01-18,2013-01-21,16044,1,NULL,NULL,NULL,2013-01-18 11:00:00.0000000,4,2013-01-18 11:00:00.0000000
